"word","lemma"
"reisebegeistert","reisebegeistern"
"Reisen","reisen"
"Reiseziele","Reiseziel"
"Reiß","reeißen"
"reist","reisen"
"reizvoll","reizvellen"
"reject","rejecen"
"relajadas","relajader"
"relaxen","relax"
"relaxing","relaxehen"
"reliable","reliabel"
"relies","releisen"
"remaining","remainehen"
"renaturierten","renaturieren"
"Rennens","Rennen"
"Rennradtouren","Rennradtour"
"rennt","rennen"
"renovate","renovaen"
"renoviert","renovieren"
"Renoviert","renovieren"
"renovierte","renovieren"
"renoviertem","renoviert"
"renovierten","renovieren"
"renovierter","renoviert"
"renoviertes","renoviert"
"Renoviertes","Renoviert"
"Renovierungen","Renovierung"
"rent","renen"
"Rente","Renen"
"renting","rentehen"
"Rentnern","Rentner"
"Reparaturen","Reparature"
"report","reporen"
"request","requesen"
"require","requir"
"reserviert","reservieren"
"residence","residenc"
"resident","residenen"
"residing","residehen"
"resolves","resolv"
"respect","respecen"
"respective","respectiv"
"Respekt","Respeken"
"respektiere","respektieren"
"respektiert","respektieren"
"respektvoll","respektvellen"
"respektvolle","respektvollen"
"respektvoller","respektvoll"
"respektvolles","respektvoll"
"responsible","responsibel"
"Ressourcen","Ressource"
"rest","resen"
"REST","Rest"
"restarurant","restaruranen"
"restaurant","restauranen"
"Restaurants","Restaurant"
"restliche","restlich"
"restlichen","restlich"
"result","resulen"
"retreat","retreeten"
"rewe","rew"
"Rezept","Rezepen"
"Rezepte","Rezepen"
"rice","ric"
"RICHTEN","richten"
"richtet","richten"
"Richtige","richtige"
"Richtungen","Richtung"
"riesen","reisen"
"riesengroße","riesengroß"
"riesige","riesigen"
"riesiges","riesig"
"right","righen"
"Ringe","Ring"
"Risiken","Risiko"
"river","riv"
"roam","roommen"
"Robert","Roberen"
"robuster","robust"
"Rollladens","Rollladen"
"Rollos","Rollo"
"Romanen","Roman"
"romantische","romantisch"
"romantischer","romantisch"
"Rome","Rom"
"roommate","roommaen"
"roommates","roommat"
"rooms","room"
"rosanes","rosan"
"rot","rieten"
"rotierender","rotierend"
"rotierendes","rotierend"
"rotiert","rotieren"
"route","rouen"
"Router","Route"
"routiert","routieren"
"routine","routin"
"Routinen","Routine"
"routines","routin"
"Rückenschmerzen","Rückenschmerz"
"rücksichtsvoll","rücksichtsvellen"
"rücksichtsvolle","rücksichtsvollen"
"rücksichtsvoller","rücksichtsvoll"
"rücksichtsvolles","rücksichtsvoll"
"Rückzugsorten","Rückzugsoren"
"Rudern","Rud"
"ruf","raffen"
"rufe","rufen"
"Rufen","rufen"
"ruhe","ruhen"
"Ruhig","ruhig"
"ruhige","ruhig"
"Ruhige","ruhig"
"ruhiger","ruhig"
"ruhigere","ruhigern"
"Ruhigerem","Ruhigere"
"ruhiges","ruhig"
"ruhigste","ruhig"
"ruhigsten","ruhigsen"
"Ruhrgebiet","Ruhrgebaten"
"ruiniert","ruinieren"
"Rund","rund"
"Runden","Runde"
"rundherumlaufende","rundherumlaufend"
"running","runnehen"
"runtergekommener","runtergekommen"
"Russische","russisch"
"sachen","sach"
"Sachen","Sache"
"safe","safen"
"Säfte","Säfen"
"sag","siegen"
"Sag","Siegen"
"sage","sagen"
"sagst","sagen"
"sagt","sagen"
"Sahne","Sahnen"
"sahres","sahr"
"sale","sal"
"Salons","Salon"
"same","samen"
"sämliche","sämlich"
"sammelt","sammeln"
"sammle","sammlen"
"Samstags","samstags"
"sämtliche","sämtlich"
"Sämtliche","sämtlich"
"sämtlichen","sämtlich"
"sämtlicher","sämtlich"
"sanften","sanfen"
"saniert","sanieren"
"sanierten","sanieren"
"Sanierter","Saniert"
"saniertes","saniert"
"sanitäre","sanitär"
"Sanitärräume","Sanitärraum"
"saß","sitzen"
"Satanschluss","Satanschluß"
"satirische","satirisch"
"Sätze","Satz"
"Satzes","Satz"
"SAUBER","sauber"
"saubere","sauber"
"sauberer","sauber"
"save","sav"
"scares","scar"
"schadstofffreier","schadstofffrei"
"Schaf","Scheffen"
"schaffe","schaffen"
"schaffst","schaffen"
"schafft","schaffen"
"Schafft","schaffen"
"schalldämmende","schalldämmend"
"schalldichtes","schalldicht"
"Schattenseite","Schattenseien"
"schattenspendender","schattenspendend"
"schätze","schätzen"
"schätzt","schätzen"
"schaue","schauen"
"schaut","schauen"
"Schaut","schauen"
"schedule","schedulen"
"schedules","schedul"
"scheint","scheinen"
"Scheune","Scheun"
"Schicht","Schechen"
"Schichte","Schichen"
"Schick","schicken"
"schicke","schick"
"Schicke","Schick"
"schickst","schicken"
"schickt","schicken"
"schief","schaufen"
"schiefes","schief"
"Schimpfies","Schimpfeisen"
"schimpfwort","schimpfworen"
"schlaf","schleffen"
"Schlaf","Schleffen"
"Schlafen","schlafen"
"schläfst","schläfsen"
"schläft","schlafen"
"Schläge","Schlag"
"schlagende","schlagend"
"schlägt","schlagen"
"Schlagworten","Schlagworen"
"schlechte","schlechen"
"schlechtem","schlecht"
"schlechten","schlechen"
"schlechtes","schlecht"
"Schlechtes","schlecht"
"schleppt","schleppen"
"schliesse","schliessen"
"Schließlich","schließlich"
"schließt","schließen"
"schlne","schln"
"Schloss","Schloß"
"Schlossberges","Schlossberg"
"Schlosses","Schloß"
"schlürft","schlürfen"
"Schluss","Schluß"
"schmaler","schmal"
"schmeckt","schmecken"
"schmeißt","schmeißen"
"Schminktisches","Schminktisch"
"Schnell","schnell"
"schnelle","schnell"
"Schnelle","schnell"
"schneller","schnell"
"schnelles","schnell"
"Schnelles","schnell"
"schnellste","schnell"
"schnellsten","schnell"
"Schnellstraße","Schnellstraß"
"Schnellzüge","Schnellzug"
"Schnitt","Schneiden"
"schnugglige","schnuggligen"
"Schon","schon"
"Schön","schön"
"schöne","schön"
"Schöne","schön"
"schönem","schön"
"schönen","schön"
"schöner","schön"
"Schöner","schön"
"schönes","schön"
"Schönheitsschlaf","Schönheitsschleffen"
"schönste","schönsen"
"schönsten","schön"
"schönster","schön"
"Schorle","Schorlen"
"schottland","schottlehen"
"Schottland","Schottlehen"
"schräge","schräg"
"Schräge","Schrag"
"Schrägen","schrägen"
"schränke","schränken"
"Schränke","Schrank"
"schreib","schreiben"
"Schreib","schreiben"
"schreibe","schreiben"
"Schreiben","schreiben"
"schreibst","schreiben"
"schreibt","schreiben"
"Schreibt","schreiben"
"Schreibtischstühle","Schreibtischstühlen"
"Schreibwarengeschäft","Schreibwarengeschafen"
"schrieben","schreiben"
"schriftliche","schriftlich"
"Schritte","Schritt"
"Schritten","Schritt"
"Schritttempo","Schritttempi"
"schrottiger","schrottig"
"Schtatmite","Schtatmieten"
"schuftet","schuften"
"Schuhe","Schuh"
"Schulen","Schule"
"Schulferien","Schulfereinen"
"Schulforscher","Schulforsch"
"Schuljungen","Schuljung"
"schützt","schützen"
"schwäbische","schwäbisch"
"Schwächen","schwächen"
"schwänzt","schwänzen"
"schwarze","schwarz"
"Schwarzen","Schwarze"
"schwarzes","schwarz"
"Schwarzlöcher","Schwarzlöch"
"Schwärzlocher","Schwärzloch"
"schwebt","schweben"
"schweißgebadete","schweißgebaden"
"schwere","schwer"
"Schweren","schwer"
"schwimmt","schwimmen"
"schwindender","schwindend"
"schwingt","schwingen"
"schwöre","schwören"
"science","scienc"
"sciences","scienc"
"scientist","scientisen"
"Scientist","Scientisen"
"searching","searchehen"
"seating","seatehen"
"sechsten","sechst"
"Secondhand","Secondhehen"
"secure","secuern"
"seeing","seeehen"
"Seelhausgasse","Seelhausgassen"
"seen","se"
"Segeln","segeln"
"sehe","sehen"
"sehnst","sehnsen"
"Sehr","sehr"
"sei","sein"
"Sei","sein"
"seine","sein"
"Seine","sein"
"seinem","sein"
"seinen","sein"
"seiner","sein"
"seines","sein"
"Seit","seit"
"Seitdem","seitdem"
"Sekt","Seken"
"selbe","selben"
"selben","selb"
"Selbst","selbst"
"selbstgebaute","selbstgebauen"
"selbstgekochtes","selbstgekocht"
"Selbstgesammeltes","Selbstgesammelt"
"selbstständig","selbständig"
"selbstständiger","selbständig"
"Selbstverständlich","selbstverständlich"
"selbstverwaltet","selbstverwalten"
"selbstverwalteten","selbstverwalten"
"selbstverwaltetes","selbstverwaltet"
"selling","sellehen"
"seltenen","selten"
"seltener","selten"
"seltsam","seltsommen"
"Semesterferien","Semesterfereinen"
"Semesterfete","Semesterfen"
"Semesterstart","Semesterstaren"
"Semesterticket","Semesterticken"
"semesterweise","semesterweisen"
"semestre","semestrn"
"Seminare","Seminar"
"Seniorat","Senioreten"
"senkrecht","senkrechen"
"senkt","senken"
"sentences","sentenc"
"separate","separat"
"Separate","separat"
"separatem","separat"
"separater","separat"
"separates","separat"
"Separates","Separat"
"separierte","separieren"
"seperat","sepereten"
"seperate","seperaen"
"seperates","seperat"
"serien","sereinen"
"Serien","Serie"
"Serienabenden","Serienabende"
"series","sereisen"
"serves","serv"
"service","servic"
"Servicepaket","Servicepaken"
"services","servic"
"Services","Service"
"sesiones","sesion"
"set","sen"
"settle","settlen"
"settlement","settlemenen"
"setze","setzen"
"setzt","setzen"
"setzte","setzen"
"setzten","setzen"
"shape","shap"
"share","shar"
"shares","shar"
"sharing","sharehen"
"she","shen"
"shelves","shelv"
"Shirt","Shiren"
"shoe","sho"
"shoes","sho"
"shopping","shoppehen"
"short","shoren"
"Shows","Show"
"sichere","sicher"
"sicherer","sicher"
"sichergestellt","sicherstellen"
"sicht","sichen"
"Sicht","Sechen"
"sichtbares","sichtbar"
"Sideboards","Sideboard"
"Siebträgermaschiene","Siebträgermaschienen"
"Siebträgermaschine","Siebträgermaschin"
"siehe","sehen"
"Siehe","sehen"
"siehst","siehen"
"sieht","sehen"
"siempre","siemprn"
"SIGNAL","Signal"
"significativamente","significativamenen"
"Sihe","Sihen"
"silberfarbene","silberfarben"
"silent","silenen"
"silke","silken"
"sillones","sillon"
"Silvester","silvester"
"similares","similar"
"Simone","Simon"
"simplemente","simplemenen"
"since","sinc"
"sind","sein"
"Sind","sein"
"sindeine","sindein"
"sing","sehen"
"singe","singen"
"singende","singend"
"Singer","Singe"
"singing","singehen"
"single","singlen"
"singt","singen"
"sinnvoll","sinnvellen"
"sitting","sittehen"
"Situationen","Situation"
"Sitzbank","Sitzbinken"
"sitzt","sitzen"
"Sitzungen","Sitzunge"
"sixties","sixteisen"
"size","siz"
"Skatedecks","Skatedeck"
"Skills","skills"
"Skitouren","Skitour"
"skizziere","skizzieren"
"skylight","skylighen"
"skype","skyp"
"Slams","Slam"
"sloping","slopehen"
"smaller","small"
"Smart","smart"
"smoke","smok"
"SMS","SM"
"Snacks","Snack"
"Sobald","sobald"
"sobre","sobrn"
"socialize","socializ"
"soehe","soehen"
"Sofern","sofern"
"sofot","sofieten"
"soft","sofen"
"sog","sägen"
"sogenannten","sogenannen"
"solang","solingen"
"solange","solang"
"solchen","solch"
"solcher","solch"
"sole","sol"
"soll","sollen"
"Soll","sollen"
"Solle","solle"
"sollst","sollsen"
"sollte","sollen"
"Sollte","sollen"
"sollten","sollen"
"Sollten","sollen"
"solltest","sollen"
"Solltet","Sollten"
"some","somen"
"something","somethehen"
"Sometime","Sometimen"
"sometimes","sometim"
"somewhat","somewhaben"
"somewhere","somewher"
"Somit","somit"
"Sommerabende","Sommerabend"
"sommerliche","sommerlich"
"Sommernächten","Sommernächen"
"sondernerhält","sondernerhalten"
"Song","song"
"sonne","sonnen"
"Sonne","Sonnen"
"sonnendurchflutet","sonnendurchfluten"
"sonnendurchfluteten","sonnendurchfluten"
"sonnige","sonnig"
"sonniges","sonnig"
"Sonntags","sonntags"
"Sonst","sonst"
"sonstige","sonstig"
"Sonstige","sonstig"
"Sonstigen","sonstig"
"sonstiger","sonstig"
"sonstiges","sonstig"
"sontige","sontigen"
"Sooodele","Sooodel"
"Sorge","Sorg"
"Sorgen","sorgen"
"sorgsam","sorgsommen"
"sorgsamen","sorgsam"
"sorgt","sorgen"
"sort","soren"
"sortierten","sortieren"
"SoSe","Sose"
"Soße","Soß"
"Soundtracks","Soundtrack"
"sources","sourc"
"Soweit","soweit"
"Sowohl","sowohl"
"Sozial","sozial"
"soziale","sozial"
"Soziale","sozial"
"sozialen","sozial"
"Sozialen","sozial"
"sozialer","sozial"
"soziales","sozial"
"space","spac"
"spaces","spac"
"Spalte","Spalen"
"Spanisch","spanisch"
"spanische","spanisch"
"spanischen","spanisch"
"spannende","spannend"
"Spannungen","Spannung"
"spare","spar"
"Sparkasse","Sparkassen"
"sparsam","sparsommen"
"spart","sparen"
"Spass","Spaß"
"spaß","spessen"
"Späße","Späß"
"spaßige","spaßigen"
"spät","spaten"
"späte","späen"
"später","spät"
"Später","spät"
"spätere","spät"
"Spätestens","spätestens"
"Spätzle","Spätzl"
"Spazierwege","Spazierweg"
"speaking","speakehen"
"specialist","specialisen"
"specified","specifeiden"
"Speicher","Speich"
"spending","spendehen"
"spent","spenen"
"spezielleres","speziell"
"Spiegeln","Spiegel"
"Spielabende","Spielabend"
"spiele","spiel"
"Spiele","Spiel"
"spieleabende","spieleabend"
"Spieleabende","Spieleabend"
"Spieleabenden","Spieleabende"
"Spielen","spielen"
"Spielgeräten","Spielgeräen"
"Spielregeln","Spielregel"
"spielt","spielen"
"Spinning","Spinnehen"
"spinnt","spinnen"
"Spontan","spontan"
"spontane","spontanen"
"Spontaneinkäufe","Spontaneinkauf"
"spontanen","spontan"
"spontaner","spontan"
"spontanes","spontan"
"sport","Sport"
"Sportarten","Sportaren"
"sportbegeistert","sportbegeistern"
"Sportbegeisterte","Sportbegeisteren"
"Sporteln","Sportel"
"Sportgaststätte","Sportgaststaben"
"Sportgelände","Sportgeland"
"Sportgeräte","Sportgeräen"
"sporting","sportehen"
"Sportinstitutes","Sportinstitut"
"Sportlich","sportlich"
"sportliche","sportlich"
"Sportliche","Sportlich"
"sportlicher","sportlich"
"Sportplätze","Sportplatz"
"Sports","Sport"
"Sportsudierenden","Sportsudierende"
"Sportwissenschaften","Sportwissenschaft"
"spot","spieten"
"sprachen","sprechen"
"Sprachen","sprechen"
"Sprachkursen","Sprachkurs"
"spreche","sprechen"
"spricht","sprechen"
"Spüle","Spül"
"Spülmaschiene","Spülmaschien"
"spürt","spüren"
"square","squar"
"squaremeter","squaremet"
"sre","srn"
"stadt","staden"
"Städte","Stadt"
"Städten","Stadt"
"Stadterkundungen","Stadterkundung"
"Stadtgebiete","Stadtgebiet"
"Stadtgrenzen","Stadtgrenze"
"Stadthauses","Stadthaus"
"städtische","städtisch"
"Stadtkneipen","Stadtkneipe"
"stadtmitte","stadtmitt"
"stadtnah","stadtnehen"
"Stadtteils","Stadtteil"
"stairwell","stairwellen"
"stammt","stammen"
"stand","stehen"
"Standards","Standard"
"stände","ständ"
"Standheizungen","Standheizung"
"staple","staplen"
"start","staren"
"Start","start"
"startet","starten"
"starting","startehen"
"Stationen","Station"
"Statsexamen","Statsexame"
"Stattdessen","stattdessen"
"stattfindet","stattfinden"
"stattgefunden","stattfinden"
"staubsaugt","staubsaugen"
"staunt","staunen"
"staying","stayehen"
"Steckdosen","Steckdose"
"steckst","stecken"
"steckt","stecken"
"stehe","stehen"
"stehst","stehen"
"steht","stehen"
"steigt","steigen"
"stell","stellen"
"stelle","stellen"
"Stellen","stellen"
"stellplätze","stellplätzen"
"Stellplätze","Stellplatz"
"stellst","stellsen"
"stellt","stellen"
"sten","sen"
"Sterneköche","Sternekoch"
"Sternhimmels","Sternhimmel"
"Sternwarte","Sternwaren"
"stilecht","stilechen"
"stilvoll","stilvellen"
"stilvolles","stilvoll"
"stimmt","stimmen"
"Stochern","Stocher"
"Stock","Stocken"
"Stolz","stolz"
"stolzauf","stolzaaffen"
"stolze","stolzen"
"stolzer","stolz"
"stone","ston"
"stoppt","stoppen"
"storage","storagen"
"store","stor"
"stores","stor"
"storing","storehen"
"stört","stören"
"stößt","stoßen"
"stove","stov"
"Str","St"
"Strafkasten","Strafkasen"
"strahlt","strahlen"
"straight","straighen"
"Strasse","Straße"
"Straßen","Straße"
"Streamingdiensten","Streamingdiensen"
"Strecken","Strecke"
"street","streen"
"Streichen","streichen"
"Stress","Streß"
"stressfrei","stressfrein"
"Stressgründen","Stressgründe"
"stressiger","stressig"
"Streuobstwiesen","Streuobstwiese"
"stricke","strick"
"strickt","stricken"
"strikt","striken"
"strömt","strömen"
"structure","structuern"
"Strukturen","Struktur"
"Stücken","Stück"
"Stuckleisten","Stuckleisen"
"stuckverzierte","stuckverzieren"
"stuckverziertes","stuckverziert"
"student","Student"
"Studenten","Student"
"Studentenalltags","Studentenalltag"
"Studentenstädte","Studentenstadt"
"Studentin","Student"
"Studentinnen","Student"
"studentische","studentisch"
"Studentische","studentisch"
"studentischen","studentisch"
"studied","studeiden"
"Studienabschluss","Studienabschluß"
"Studienabschlüsse","Studienabschluß"
"Studienalltags","Studienalltag"
"Studienanfängern","Studienanfänger"
"studienbedingt","studienbedingen"
"Studienerfahrungen","Studienerfahrung"
"Studienfächern","Studienfächer"
"Studiengänge","Studiengang"
"Studiengängen","Studiengang"
"Studienjahre","Studienjahr"
"Studienrichtungen","Studienrichtung"
"studiere","studieren"
"Studieren","studieren"
"studierende","studierend"
"Studierenden","Studierende"
"studierender","studierend"
"Studierender","Studierende"
"studierest","studieresen"
"studierst","studiersen"
"studiert","studieren"
"Studiert","studieren"
"studies","studeisen"
"studing","studehen"
"Studiumgerne","Studiumgern"
"Studiums","Studium"
"studying","studyehen"
"Stühle","Stuhl"
"stundenweise","stundenweisen"
"stündlicher","stündlich"
"Stuttgarter","Stuttgart"
"Stuttgarts","Stuttgart"
"stuwe","stuw"
"style","stylen"
"stylischem","stylisch"
"subject","subjecen"
"sublent","sublenen"
"sublet","sublen"
"subletting","sublettehen"
"subtenant","subtenanen"
"suche","suchen"
"Suche","Such"
"Suchen","suchen"
"suchende","suchend"
"Suchende","Suchend"
"Sucher","Such"
"suchst","suchsen"
"sucht","suchen"
"SUCHT","sucht"
"suchtet","suchten"
"Südhang","Südhingen"
"Südlage","Südlagen"
"Südseitiger","Südseitig"
"Südstadt","Südstaden"
"südwestlichen","südwestlich"
"suerte","sueren"
"sufficient","sufficienen"
"suficiente","suficienen"
"suitable","suitabel"
"suitcases","suitcas"
"sunlight","sunlighen"
"sunset","sunsen"
"sunshine","sunshin"
"superficie","superfici"
"superliebe","superlieben"
"supermarket","supermarken"
"Supermarket","Supermarken"
"Supermarkt","Supermarken"
"Supermärkte","Supermärken"
"Supermärkten","Supermärken"
"superschicke","superschick"
"superschnell","superschnellen"
"superschöner","superschön"
"supersüße","supersüß"
"support","supporen"
"sure","suern"
"surprises","surpris"
"surrounding","surroundehen"
"süsse","süß"
"süße","süß"
"Süße","süß"
"süßes","süß"
"Süßes","Süß"
"sweet","sween"
"Swift","Swifen"
"swimming","swimmehen"
"swing","swehen"
"sympathische","sympathisch"
"syndikat","syndiketen"
"Syndikat","Syndiketen"
"synthetische","synthetisch"
"system","sy"
"systems","system"
"table","tabel"
"tablegames","tablegam"
"Tabs","Tab"
"Tage","Tag"
"Tages","Tag"
"Tagesabläufe","Tagesablauf"
"tageweise","tageweisen"
"tägliche","täglich"
"täglichem","täglich"
"täglichen","täglich"
"Tagsüber","tagsüber"
"take","taken"
"takeover","takeov"
"takes","tak"
"taking","takehen"
"Takt","Taken"
"talking","talkehen"
"Talks","Talk"
"taller","tall"
"Tante","Tanen"
"tanzt","tanzen"
"tapeziert","tapezieren"
"tardes","tard"
"taste","tasen"
"Tat","tun"
"Tatort","Tatoren"
"tatsächliche","tatsächlich"
"tatsächlichen","tatsächlich"
"Tauras","Taura"
"tauscht","tauschen"
"tausendseitige","tausendseitigen"
"teacher","teach"
"teaching","teachehen"
"team","teommen"
"teamplayer","teamplay"
"teams","team"
"Teams","Team"
"technologies","technologeisen"
"Technologies","Technologeisen"
"Technoszene","Technoszen"
"Teeküche","Teeküch"
"Teildes","Teild"
"Teile","Teil"
"Teilen","teilen"
"teilgenommen","teilnehmen"
"teilhabe","teilhaben"
"teilmöbeliert","teilmöbelieren"
"teilmöbiliert","teilmöbilieren"
"teilmöbliert","teilmöblieren"
"Teilmöbliert","Teilmöblieren"
"teilmöblierte","teilmöblieren"
"teilmöbliertes","teilmöbliert"
"Teilmöbliertes","Teilmöbliert"
"teilnimmst","teilnimmsen"
"teilnimmt","teilnehmen"
"teilselbstverwaltete","teilselbstverwalten"
"teilst","teilen"
"teilt","teilen"
"Teilt","teilen"
"teilte","teilen"
"teilten","teilen"
"teilweise","teilweisen"
"Teilweise","teilweise"
"teilzunehmen","teilnehmen"
"Telefon","Telefen"
"Telefonanschluss","Telefonanschluß"
"Telefonat","Telefoneten"
"telegram","telegrommen"
"tell","tellen"
"telling","tellehen"
"Temperaturen","Temperatur"
"tenant","tenanen"
"terminate","terminaen"
"Termine","Termin"
"Terminen","Termin"
"Terminvorschläge","Terminvorschlag"
"terms","term"
"terrace","terrac"
"text","texen"
"TEXT","Text"
"Textilien","Textil"
"thailändischer","thailändisch"
"thailändisches","thailändisch"
"that","thaben"
"That","Thaben"
"The","the"
"theater","theat"
"Theaterbesuche","Theaterbesuch"
"Thede","Thed"
"them","th"
"Themen","Them"
"Themenmärkte","Themenmarkt"
"themselves","themselv"
"Theoretisch","theoretisch"
"theories","theoreisen"
"there","ther"
"There","Th"
"therefore","thereforn"
"Therefore","Therefor"
"Thermomix","Thermomixen"
"Thermostaat","Thermostaeten"
"thing","thehen"
"thought","thoughen"
"Thriller","Thrill"
"thrones","thron"
"throughout","throughouen"
"ticket","ticken"
"Ticket","Ticken"
"tickt","ticken"
"tiefer","tief"
"tiefgründige","tiefgründig"
"tiefsinnige","tiefsinnig"
"tiene","tienen"
"tienes","tien"
"Tienes","Tien"
"Tierarten","Tieraren"
"Tierfilme","Tierfilm"
"time","timen"
"times","tim"
"Tipps","Tip"
"Tische","Tisch"
"Tischtennisplatte","Tischtennisplaben"
"Tjorve","Tjorv"
"tobt","toben"
"toilet","toilen"
"Toilet","Toilen"
"Toiletten","Toilette"
"tolerant","toleranen"
"tolerante","toleranen"
"toleriert","tolerieren"
"tolle","toll"
"Tolle","toll"
"tollem","toll"
"toller","toll"
"Toller","toll"
"tolles","toll"
"tollste","tollsen"
"tollsten","tollsen"
"Tomatensoße","Tomatensoß"
"tomatoes","tomato"
"Ton","ton"
"töpfe","topf"
"Töpfe","Topf"
"TOPLage","TOPLagen"
"Toren","Tor"
"totale","total"
"totalmente","totalmenen"
"Tradition","Traditien"
"traditionell","traditionellen"
"traditionelle","traditionell"
"Traditionen","Traditione"
"trägt","tragen"
"trainiere","trainieren"
"trainiert","trainieren"
"training","trainehen"
"trains","train"
"transfer","transf"
"trasnochador","trasnochadören"
"traumhaft","traumhafen"
"traumhafte","traumhafen"
"träumt","träumen"
"traveling","travelehen"
"trees","tre"
"treffe","treffen"
"Treffen","treffen"
"Treiben","treiben"
"treibt","treiben"
"Trennwand","Trennwinden"
"tres","tr"
"trete","treten"
"treues","treu"
"trifft","treffen"
"Trink","trinken"
"Trinken","trinken"
"Trinkspiele","Trinkspiel"
"trinkt","trinken"
"tritt","treten"
"Trocken","trocken"
"Trockenen","trocken"
"trockner","Trockner"
"Trockneranschluss","Trockneranschluß"
"Trocknern","Trockner"
"trocknet","trocknen"
"trompetespielender","trompetespielend"
"Tropeninstitut","Tropeninstitun"
"Trotz","trotz"
"Trotzdem","trotzdem"
"Trozdem","trozdem"
"true","truen"
"Truffner","Truffn"
"trumpft","trumpfen"
"trust","trusen"
"trying","tryehen"
"TÜBINGEN","Tübingen"
"Türe","Tür"
"türiger","türig"
"Turniere","Turnier"
"turnt","turnen"
"Turnus","Turnen"
"tust","tusen"
"tut","tun"
"Tutorien","Tutoreinen"
"TWO","Two"
"Type","Typ"
"typischen","typisch"
"typischer","typisch"
"typisches","typisch"
"Über","über"
"ÜBER","über"
"überdachte","überdachen"
"überdachtem","überdacht"
"überdachten","überdachen"
"überdachter","überdacht"
"überdimensionierten","überdimensionieren"
"übergangsweise","übergangsweisen"
"übergebe","übergeben"
"übergeht","übergehen"
"überhaupt","überhaupen"
"überlasse","überlassen"
"überlässt","überlassen"
"überlebensnotwendige","überlebensnotwendig"
"überlebt","überleben"
"übernachtet","übernachten"
"übernimmst","übernimmsen"
"übernimmt","übernehmen"
"übernommen","übernehmen"
"überraschende","überraschend"
"überschaubares","überschaubar"
"Übersicht","Übersechen"
"übliche","üblich"
"üblichen","üblich"
"Übrig","übrig"
"übrige","übrig"
"Übrigens","übrigens"
"uhr","ahren"
"Ukulele","Ukulel"
"ultimative","ultimativ"
"umdekoriert","umdekorieren"
"umfangreiches","umfangreich"
"umfassendes","umfassend"
"umfasst","umfassen"
"Umfnag","Umfniegen"
"umgänglicher","umgänglich"
"umgebaut","umbauen"
"umgebaute","umgebauen"
"Umgeben","umgeben"
"Umgebungen","Umgebung"
"umgehst","umgehen"
"umgeht","umgehen"
"umgesetzt","umsetzen"
"umgestaltet","umgestalten"
"umgestellt","umgestellen"
"umgewandelt","umwandeln"
"umgezogen","umziehen"
"umrahmt","umrahmen"
"umschließt","umschließen"
"Umso","umso"
"Umsonst","umsonst"
"Umsteigen","umsteigen"
"umziehe","umziehen"
"umzieht","umziehen"
"umzingelt","umzingeln"
"Umzug","Umzagen"
"umzugehen","umgehen"
"Umzugskartons","Umzugskarton"
"umzusetzen","umsetzen"
"unangebrachten","unangebrachen"
"unangenehme","unangenehmen"
"unbefristet","unbefristen"
"unbefristeten","unbefristen"
"unbefristeter","unbefristet"
"unbefristetes","unbefristet"
"unbekannte","unbekannen"
"unbeobachtet","unbeobachten"
"unbewohnt","unbewohnen"
"Und","und"
"UND","und"
"underfloor","underfloören"
"undergraduate","undergraduaen"
"understand","understehen"
"Ungeachtet","ungeachtet"
"ungebrauchte","ungebrauchen"
"Ungefähr","ungefähr"
"ungefährer","ungefähr"
"ungefährt","ungefahren"
"Ungeimpfte","Ungeimpfen"
"ungestört","ungestören"
"ungestörte","ungestören"
"ungewollt","ungewollen"
"ungezwungenes","ungezwungen"
"Uniersität","Uniersitaten"
"Unikat","Uniketen"
"Uninähe","Uninähen"
"unique","uniquen"
"Unis","Uni"
"Unisportanlage","Unisportanlagen"
"Unistädten","Unistäden"
"Unitag","Unitiegen"
"Universitäten","Universität"
"Universitätsgelände","Universitätsgeland"
"Universitätsstadt","Universitätsstaden"
"Universitätsstädte","Universitätsstädt"
"unkomplizierte","unkompliziert"
"unkomplizierten","unkomplizieren"
"unkompliziertes","unkompliziert"
"Unmittelbar","unmittelbar"
"unmittelbare","unmittelbar"
"unmittelbaren","unmittelbar"
"unmittelbarer","unmittelbar"
"unmöbiliert","unmöbilieren"
"unmöbilierte","unmöbilieren"
"unmöbliert","unmöblieren"
"unmöbliertes","unmöbliert"
"unmögliert","unmöglieren"
"uns","wir"
"Uns","wir"
"UNS","uns"
"unschlagbarem","unschlagbar"
"Unser","unser"
"unsere","unser"
"Unsere","unser"
"unserem","unser"
"Unseren","unser"
"unserer","unser"
"unseres","unser"
"unsicher","unsich"
"unsrer","unser"
"unstressige","unstressigen"
"Unten","unten"
"Unter","unter"
"unterbekommt","unterbekommen"
"unterbreitet","unterbreiten"
"untere","unter"
"Unteres","Unter"
"untergebracht","unterbringen"
"untergeht","untergehen"
"Untergeschoss","Untergeschoß"
"unterhält","unterhalten"
"Unterjesinger","Unterjesing"
"Unterkunft","Unterkunfen"
"Unterlagen","unterliegen"
"untermalt","untermalen"
"untermalte","untermalen"
"untermiete","untermieten"
"Untermiete","Untermieten"
"Untermietvertag","Untermietvertiegen"
"Untermietvertrag","Untermietvertriegen"
"unternehme","unternehmen"
"unternimmt","unternehmen"
"Unternimmt","Unternehmen"
"unternommen","unternehmen"
"unterrichtet","unterrichten"
"Unterschiede","Unterschied"
"unterschiedliche","unterschiedlich"
"Unterschiedliche","unterschiedlich"
